CD_PLANO,CD_GRUPO,NR_DIAS_CARENCIA,ID_ORIGEM
1645204B2,6,30,173528
1645204B2,7,30,173529
1645204B2,8,30,173530
1645204B2,9,30,173531
1645204B2,10,30,173532
1645204B2,11,30,173533
1645204B2,12,30,173534
1645204B2,13,30,173535
1645204B2,235,30,173607
1645204B2,14,180,173536
1645204B2,15,180,173537
1645204B2,16,180,173538
1645204B2,17,180,173539
1645204B2,18,180,173540
1645204B2,19,180,173541
1645204B2,20,180,173542
1645204B2,21,180,173543
1645204B2,22,180,173544
1645204B2,23,180,173545
1645204B2,24,180,173546
1645204B2,25,180,173547
1645204B2,26,180,173548
1645204B2,27,180,173549
1645204B2,28,180,173550
1645204B2,29,180,173551
1645204B2,30,180,173552
1645204B2,31,180,173553
1645204B2,33,180,173554
1645204B2,34,180,173555
1645204B2,35,180,173556
1645204B2,36,180,173557
1645204B2,37,180,173558
1645204B2,38,180,173559
1645204B2,39,180,173560
1645204B2,40,180,173561
1645204B2,41,180,173562
1645204B2,43,180,173563
1645204B2,44,180,173564
1645204B2,45,180,173565
1645204B2,47,180,173566
1645204B2,49,180,173567
1645204B2,50,180,173568
1645204B2,51,180,173569
1645204B2,52,180,173570
1645204B2,53,180,173571
1645204B2,54,180,173572
1645204B2,55,180,173573
1645204B2,56,180,173574
1645204B2,57,180,173575
1645204B2,58,180,173576
1645204B2,59,180,173577
1645204B2,60,180,173578
1645204B2,61,180,173579
1645204B2,62,180,173580
1645204B2,63,180,173581
1645204B2,64,180,173582
1645204B2,65,180,173583
1645204B2,66,180,173584
1645204B2,67,180,173585
1645204B2,68,180,173586
1645204B2,69,180,173587
1645204B2,70,180,173588
1645204B2,71,180,173589
1645204B2,72,180,173590
1645204B2,73,180,173591
1645204B2,74,180,173592
1645204B2,75,180,173593
1645204B2,76,180,173594
1645204B2,77,180,173595
1645204B2,78,180,173596
1645204B2,80,180,173597
1645204B2,81,180,173598
1645204B2,82,180,173599
1645204B2,83,180,173600
1645204B2,84,180,173601
1645204B2,85,180,173602
1645204B2,86,180,173603
1645204B2,87,180,173604
1645204B2,88,180,173605
1645204B2,89,180,173606
1645204B2,300,180,513511
1645204B2,301,180,518094
1645204B4,250,0,173786
1645204B4,251,0,173787
1645204B4,252,0,173788
1645204B4,253,0,173789
1645204B4,302,0,522161
1645204B4,303,0,526262
1645204B4,1,30,173701
1645204B4,2,30,173702
1645204B4,3,30,173703
1645204B4,4,30,173704
1645204B4,5,30,173705
1645204B4,6,30,173706
1645204B4,7,30,173707
1645204B4,8,30,173708
1645204B4,9,30,173709
1645204B4,10,30,173710
1645204B4,11,30,173711
1645204B4,12,30,173712
1645204B4,13,30,173713
1645204B4,235,30,173785
1645204B4,14,180,173714
1645204B4,15,180,173715
1645204B4,16,180,173716
1645204B4,17,180,173717
1645204B4,18,180,173718
1645204B4,19,180,173719
1645204B4,20,180,173720
1645204B4,21,180,173721
1645204B4,22,180,173722
1645204B4,23,180,173723
1645204B4,24,180,173724
1645204B4,25,180,173725
1645204B4,26,180,173726
1645204B4,27,180,173727
1645204B4,28,180,173728
1645204B4,29,180,173729
1645204B4,30,180,173730
1645204B4,31,180,173731
1645204B4,33,180,173732
1645204B4,34,180,173733
1645204B4,35,180,173734
1645204B4,36,180,173735
1645204B4,37,180,173736
1645204B4,38,180,173737
1645204B4,39,180,173738
1645204B4,40,180,173739
1645204B4,41,180,173740
1645204B4,43,180,173741
1645204B4,44,180,173742
1645204B4,45,180,173743
1645204B4,47,180,173744
1645204B4,49,180,173745
1645204B4,50,180,173746
1645204B4,51,180,173747
1645204B4,52,180,173748
1645204B4,53,180,173749
1645204B4,54,180,173750
1645204B4,55,180,173751
1645204B4,56,180,173752
1645204B4,57,180,173753
1645204B4,58,180,173754
1645204B4,59,180,173755
1645204B4,60,180,173756
1645204B4,61,180,173757
1645204B4,62,180,173758
1645204B4,63,180,173759
1645204B4,64,180,173760
1645204B4,65,180,173761
1645204B4,66,180,173762
1645204B4,67,180,173763
1645204B4,68,180,173764
1645204B4,69,180,173765
1645204B4,70,180,173766
1645204B4,71,180,173767
1645204B4,72,180,173768
1645204B4,73,180,173769
1645204B4,74,180,173770
1645204B4,75,180,173771
1645204B4,76,180,173772
1645204B4,77,180,173773
1645204B4,78,180,173774
1645204B4,80,180,173775
1645204B4,81,180,173776
1645204B4,82,180,173777
1645204B4,83,180,173778
1645204B4,84,180,173779
1645204B4,85,180,173780
1645204B4,86,180,173781
1645204B4,87,180,173782
1645204B4,88,180,173783
1645204B4,89,180,173784
1645204B4,300,180,513513
1645204B4,301,180,518096
1645204B6,250,0,173964
1645204B6,251,0,173965
1645204B6,252,0,173966
1645204B6,253,0,173967
1645204B6,302,0,522163
1645204B6,303,0,526264
1645204B6,1,30,173879
1645204B6,2,30,173880
1645204B6,3,30,173881
1645204B6,4,30,173882
1645204B6,5,30,173883
1645204B6,6,30,173884
1645204B6,7,30,173885
1645204B6,8,30,173886
1645204B6,9,30,173887
1645204B6,10,30,173888
1645204B6,11,30,173889
1645204B6,12,30,173890
1645204B6,13,30,173891
1645204B6,235,30,173963
1645204B6,14,180,173892
1645204B6,15,180,173893
1645204B6,16,180,173894
1645204B6,17,180,173895
1645204B6,18,180,173896
1645204B6,19,180,173897
1645204B6,20,180,173898
1645204B6,21,180,173899
1645204B6,22,180,173900
1645204B6,23,180,173901
1645204B6,24,180,173902
1645204B6,25,180,173903
1645204B6,26,180,173904
1645204B6,27,180,173905
1645204B6,28,180,173906
1645204B6,29,180,173907
1645204B6,30,180,173908
1645204B6,31,180,173909
1645204B6,33,180,173910
1645204B6,34,180,173911
1645204B6,35,180,173912
1645204B6,36,180,173913
1645204B6,37,180,173914
1645204B6,38,180,173915
1645204B6,39,180,173916
1645204B6,40,180,173917
1645204B6,41,180,173918
1645204B6,43,180,173919
1645204B6,44,180,173920
1645204B6,45,180,173921
1645204B6,47,180,173922
1645204B6,49,180,173923
1645204B6,50,180,173924
1645204B6,51,180,173925
1645204B6,52,180,173926
1645204B6,53,180,173927
1645204B6,54,180,173928
1645204B6,55,180,173929
1645204B6,56,180,173930
1645204B6,57,180,173931
1645204B6,58,180,173932
1645204B6,59,180,173933
1645204B6,60,180,173934
1645204B6,61,180,173935
1645204B6,62,180,173936
1645204B6,63,180,173937
1645204B6,64,180,173938
1645204B6,65,180,173939
1645204B6,66,180,173940
1645204B6,67,180,173941
1645204B6,68,180,173942
1645204B6,69,180,173943
1645204B6,70,180,173944
1645204B6,71,180,173945
1645204B6,72,180,173946
1645204B6,73,180,173947
1645204B6,74,180,173948
1645204B6,75,180,173949
1645204B6,76,180,173950
1645204B6,77,180,173951
1645204B6,78,180,173952
1645204B6,80,180,173953
1645204B6,81,180,173954
1645204B6,82,180,173955
1645204B6,83,180,173956
1645204B6,84,180,173957
1645204B6,85,180,173958
1645204B6,86,180,173959
1645204B6,87,180,173960
1645204B6,88,180,173961
1645204B6,89,180,173962
1645204B6,300,180,513515
1645204B6,301,180,518098
1645204D2,250,0,174685
1645204D2,251,0,174686
1645204D2,252,0,174687
1645204D2,253,0,174688
1645204D2,302,0,522171
1645204D2,303,0,526272
1645204D2,1,30,174598
1645204D2,2,30,174599
1645204D2,3,30,174600
1645204D2,4,30,174601
1645204D2,5,30,174602
1645204D2,6,30,174603
1645204D2,7,30,174604
1645204D2,8,30,174605
1645204D2,9,30,174606
1645204D2,10,30,174607
1645204D2,11,30,174608
1645204D2,12,30,174609
1645204D2,13,30,174610
1645204D2,235,30,174684
1645204D2,14,180,174611
1645204D2,15,180,174612
1645204D2,16,180,174613
1645204D2,17,180,174614
1645204D2,18,180,174615
1645204D2,19,180,174616
1645204D2,20,180,174617
1645204D2,21,180,174618
1645204D2,22,180,174619
1645204D2,23,180,174620
1645204D2,24,180,174621
1645204D2,25,180,174622
1645204D2,26,180,174623
1645204D2,27,180,174624
1645204D2,28,180,174625
1645204D2,29,180,174626
1645204D2,30,180,174627
1645204D2,31,180,174628
1645204D2,33,180,174629
1645204D2,34,180,174630
1645204D2,35,180,174631
1645204D2,36,180,174632
1645204D2,37,180,174633
1645204D2,38,180,174634
1645204D2,39,180,174635
1645204D2,40,180,174636
1645204D2,41,180,174637
1645204D2,43,180,174638
1645204D2,44,180,174639
1645204D2,45,180,174640
1645204D2,47,180,174641
1645204D2,49,180,174643
1645204D2,50,180,174644
1645204D2,51,180,174645
1645204D2,52,180,174646
1645204D2,53,180,174647
1645204D2,54,180,174648
1645204D2,55,180,174649
1645204D2,56,180,174650
1645204D2,57,180,174651
1645204D2,58,180,174652
1645204D2,59,180,174653
1645204D2,60,180,174654
1645204D2,61,180,174655
1645204D2,62,180,174656
1645204D2,63,180,174657
1645204D2,64,180,174658
1645204D2,65,180,174659
1645204D2,66,180,174660
1645204D2,67,180,174661
1645204D2,68,180,174662
1645204D2,69,180,174663
1645204D2,70,180,174664
1645204D2,71,180,174665
1645204D2,72,180,174666
1645204D2,73,180,174667
1645204D2,74,180,174668
1645204D2,75,180,174669
1645204D2,76,180,174670
1645204D2,77,180,174671
1645204D2,78,180,174672
1645204D2,80,180,174674
1645204D2,81,180,174675
1645204D2,82,180,174676
1645204D2,83,180,174677
1645204D2,84,180,174678
1645204D2,85,180,174679
1645204D2,86,180,174680
1645204D2,87,180,174681
1645204D2,88,180,174682
1645204D2,89,180,174683
1645204D2,300,180,513523
1645204D2,301,180,518106
1645204D2,48,300,174642
1645204D2,79,300,174673
164520545,250,0,175226
164520545,251,0,175227
164520545,252,0,175228
164520545,253,0,175229
164520545,302,0,522177
164520545,303,0,526278
164520545,1,30,175141
164520545,2,30,175142
164520545,3,30,175143
164520545,4,30,175144
164520545,5,30,175145
164520545,6,30,175146
164520545,7,30,175147
164520545,8,30,175148
164520545,9,30,175149
164520545,10,30,175150
164520545,11,30,175151
164520545,12,30,175152
164520545,13,30,175153
164520545,235,30,175225
164520545,14,180,175154
164520545,15,180,175155
164520545,16,180,175156
164520545,17,180,175157
164520545,18,180,175158
164520545,19,180,175159
164520545,20,180,175160
164520545,21,180,175161
164520545,22,180,175162
164520545,23,180,175163
164520545,24,180,175164
164520545,25,180,175165
164520545,26,180,175166
164520545,27,180,175167
164520545,28,180,175168
164520545,29,180,175169
164520545,30,180,175170
164520545,31,180,175171
164520545,33,180,175172
164520545,34,180,175173
164520545,35,180,175174
164520545,36,180,175175
164520545,37,180,175176
164520545,38,180,175177
164520545,39,180,175178
164520545,40,180,175179
164520545,41,180,175180
164520545,43,180,175181
164520545,44,180,175182
164520545,45,180,175183
164520545,47,180,175184
164520545,49,180,175185
164520545,50,180,175186
164520545,51,180,175187
164520545,52,180,175188
164520545,53,180,175189
164520545,54,180,175190
164520545,55,180,175191
164520545,56,180,175192
164520545,57,180,175193
164520545,58,180,175194
164520545,59,180,175195
164520545,60,180,175196
164520545,61,180,175197
164520545,62,180,175198
164520545,63,180,175199
164520545,64,180,175200
164520545,65,180,175201
164520545,66,180,175202
164520545,67,180,175203
164520545,68,180,175204
164520545,69,180,175205
164520545,70,180,175206
164520545,71,180,175207
164520545,72,180,175208
164520545,73,180,175209
164520545,74,180,175210
164520545,75,180,175211
164520545,76,180,175212
164520545,77,180,175213
164520545,78,180,175214
164520545,80,180,175215
164520545,81,180,175216
164520545,82,180,175217
164520545,83,180,175218
164520545,84,180,175219
164520545,85,180,175220
164520545,86,180,175221
164520545,87,180,175222
164520545,88,180,175223
164520545,89,180,175224
164520545,300,180,513529
164520545,301,180,518112
1645205B,250,0,175936
1645205B,251,0,175937
1645205B,252,0,175938
1645205B,253,0,175939
1645205B,302,0,522185
1645205B,303,0,526286
1645205B,1,30,175851
1645205B,2,30,175852
1645205B,3,30,175853
1645205B,4,30,175854
1645205B,5,30,175855
1645205B,6,30,175856
1645205B,7,30,175857
1645205B,8,30,175858
1645205B,9,30,175859
1645205B,10,30,175860
1645205B,11,30,175861
1645205B,12,30,175862
1645205B,13,30,175863
1645205B,235,30,175935
1645205B,14,180,175864
1645205B,15,180,175865
1645205B,16,180,175866
1645205B,17,180,175867
1645205B,18,180,175868
1645205B,19,180,175869
1645205B,20,180,175870
1645205B,21,180,175871
1645205B,22,180,175872
1645205B,23,180,175873
1645205B,24,180,175874
1645205B,25,180,175875
1645205B,26,180,175876
1645205B,27,180,175877
1645205B,28,180,175878
1645205B,29,180,175879
1645205B,30,180,175880
1645205B,31,180,175881
1645205B,33,180,175882
1645205B,34,180,175883
1645205B,35,180,175884
1645205B,36,180,175885
1645205B,37,180,175886
1645205B,38,180,175887
1645205B,39,180,175888
1645205B,40,180,175889
1645205B,41,180,175890
1645205B,43,180,175891
1645205B,44,180,175892
1645205B,45,180,175893
1645205B,47,180,175894
1645205B,49,180,175895
1645205B,50,180,175896
1645205B,51,180,175897
1645205B,52,180,175898
1645205B,53,180,175899
1645205B,54,180,175900
1645205B,55,180,175901
1645205B,56,180,175902
1645205B,57,180,175903
1645205B,58,180,175904
1645205B,59,180,175905
1645205B,60,180,175906
1645205B,61,180,175907
1645205B,62,180,175908
1645205B,63,180,175909
1645205B,64,180,175910
1645205B,65,180,175911
1645205B,66,180,175912
1645205B,67,180,175913
1645205B,68,180,175914
1645205B,69,180,175915
1645205B,70,180,175916
1645205B,71,180,175917
1645205B,72,180,175918
1645205B,73,180,175919
1645205B,74,180,175920
1645205B,75,180,175921
1645205B,76,180,175922
1645205B,77,180,175923
1645205B,78,180,175924
1645205B,80,180,175925
1645205B,81,180,175926
1645205B,82,180,175927
1645205B,83,180,175928
1645205B,84,180,175929
1645205B,85,180,175930
1645205B,86,180,175931
1645205B,87,180,175932
1645205B,88,180,175933
1645205B,89,180,175934
1645205B,300,180,513537
1645205B,301,180,518120
1645205B2,250,0,176025
1645205B2,251,0,176026
1645205B2,252,0,176027
1645205B2,253,0,176028
1645205B2,302,0,522186
1645205B2,303,0,526287
1645205B2,1,30,175940
1645205B2,2,30,175941
1645205B2,3,30,175942
1645205B2,4,30,175943
1645205B2,5,30,175944
1645205B2,6,30,175945
1645205B2,7,30,175946
1645205B2,8,30,175947
1645205B2,9,30,175948
1645205B2,10,30,175949
1645205B2,11,30,175950
1645205B2,12,30,175951
1645205B2,13,30,175952
1645205B2,235,30,176024
1645205B2,14,180,175953
1645205B2,15,180,175954
1645205B2,16,180,175955
1645205B2,17,180,175956
1645205B2,18,180,175957
1645205B2,19,180,175958
1645205B2,20,180,175959
1645205B2,21,180,175960
1645205B2,22,180,175961
1645205B2,23,180,175962
1645205B2,24,180,175963
1645205B2,25,180,175964
1645205B2,26,180,175965
1645205B2,27,180,175966
1645205B2,28,180,175967
1645205B2,29,180,175968
1645205B2,30,180,175969
1645205B2,31,180,175970
1645205B2,33,180,175971
1645205B2,34,180,175972
1645205B2,35,180,175973
1645205B2,36,180,175974
1645205B2,37,180,175975
1645205B2,38,180,175976
1645205B2,39,180,175977
1645205B2,40,180,175978
1645205B2,41,180,175979
1645205B2,43,180,175980
1645205B2,44,180,175981
1645205B2,45,180,175982
1645205B2,47,180,175983
1645205B2,49,180,175984
1645205B2,50,180,175985
1645205B2,51,180,175986
1645205B2,52,180,175987
1645205B2,53,180,175988
1645205B2,54,180,175989
1645205B2,55,180,175990
1645205B2,56,180,175991
1645205B2,57,180,175992
1645205B2,58,180,175993
1645205B2,59,180,175994
1645205B2,60,180,175995
1645205B2,61,180,175996
1645205B2,62,180,175997
1645205B2,63,180,175998
1645205B2,64,180,175999
1645205B2,65,180,176000
1645205B2,66,180,176001
1645205B2,67,180,176002
1645205B2,68,180,176003
1645205B2,69,180,176004
1645205B2,70,180,176005
1645205B2,71,180,176006
1645205B2,72,180,176007
1645205B2,73,180,176008
1645205B2,74,180,176009
1645205B2,75,180,176010
1645205B2,76,180,176011
1645205B2,77,180,176012
1645205B2,78,180,176013
1645205B2,80,180,176014
1645205B2,81,180,176015
1645205B2,82,180,176016
1645205B2,83,180,176017
1645205B2,84,180,176018
1645205B2,85,180,176019
1645205B2,86,180,176020
1645205B2,87,180,176021
1645205B2,88,180,176022
1645205B2,89,180,176023
1645205B2,300,180,513538
1645205B2,301,180,518121
1645205B3,250,0,176114
1645205B3,251,0,176115
1645205B3,252,0,176116
1645205B3,253,0,176117
1645205B3,302,0,522187
1645205B3,303,0,526288
1645205B3,1,30,176029
1645205B3,2,30,176030
1645205B3,3,30,176031
1645205B3,4,30,176032
1645205B3,5,30,176033
1645205B3,6,30,176034
1645205B3,7,30,176035
1645205B3,8,30,176036
1645205B3,9,30,176037
1645205B3,10,30,176038
1645205B3,11,30,176039
1645205B3,12,30,176040
1645205B3,13,30,176041
1645205B3,235,30,176113
1645205B3,14,180,176042
1645205B3,15,180,176043
1645205B3,16,180,176044
1645205B3,17,180,176045
1645205B3,18,180,176046
1645205B3,19,180,176047
1645205B3,20,180,176048
1645205B3,21,180,176049
1645205B3,22,180,176050
1645205B3,23,180,176051
1645205B3,24,180,176052
1645205B3,25,180,176053
1645205B3,26,180,176054
1645205B3,27,180,176055
1645205B3,28,180,176056
1645205B3,29,180,176057
1645205B3,30,180,176058
1645205B3,31,180,176059
1645205B3,33,180,176060
1645205B3,34,180,176061
1645205B3,35,180,176062
1645205B3,36,180,176063
1645205B3,37,180,176064
1645205B3,38,180,176065
1645205B3,39,180,176066
1645205B3,40,180,176067
1645205B3,41,180,176068
1645205B3,43,180,176069
1645205B3,44,180,176070
1645205B3,45,180,176071
1645205B3,47,180,176072
1645205B3,49,180,176073
1645205B3,50,180,176074
1645205B3,51,180,176075
1645205B3,52,180,176076
1645205B3,53,180,176077
1645205B3,54,180,176078
1645205B3,55,180,176079
1645205B3,56,180,176080
1645205B3,57,180,176081
1645205B3,58,180,176082
1645205B3,59,180,176083
1645205B3,60,180,176084
1645205B3,61,180,176085
1645205B3,62,180,176086
1645205B3,63,180,176087
1645205B3,64,180,176088
1645205B3,65,180,176089
1645205B3,66,180,176090
1645205B3,67,180,176091
1645205B3,68,180,176092
1645205B3,69,180,176093
1645205B3,70,180,176094
1645205B3,71,180,176095
1645205B3,72,180,176096
1645205B3,73,180,176097
1645205B3,74,180,176098
1645205B3,75,180,176099
1645205B3,76,180,176100
1645205B3,77,180,176101
1645205B3,78,180,176102
1645205B3,80,180,176103
1645205B3,81,180,176104
1645205B3,82,180,176105
1645205B3,83,180,176106
1645205B3,84,180,176107
1645205B3,85,180,176108
1645205B3,86,180,176109
1645205B3,87,180,176110
1645205B3,88,180,176111
1645205B3,89,180,176112
1645205B3,300,180,513539
1645205B3,301,180,518122
1645205B4,250,0,176203
1645205B4,251,0,176204
1645205B4,252,0,176205
1645205B4,253,0,176206
1645205B4,302,0,522188
1645205B4,303,0,526289
1645205B4,1,30,176118
1645205B4,2,30,176119
1645205B4,3,30,176120
1645205B4,4,30,176121
1645205B4,5,30,176122
1645205B4,6,30,176123
1645205B4,7,30,176124
1645205B4,8,30,176125
1645205B4,9,30,176126
1645205B4,10,30,176127
1645205B4,11,30,176128
1645205B4,12,30,176129
1645205B4,13,30,176130
1645205B4,235,30,176202
1645205B4,14,180,176131
1645205B4,15,180,176132
1645205B4,16,180,176133
1645205B4,17,180,176134
1645205B4,18,180,176135
1645205B4,19,180,176136
1645205B4,20,180,176137
1645205B4,21,180,176138
1645205B4,22,180,176139
1645205B4,23,180,176140
1645205B4,24,180,176141
1645205B4,25,180,176142
1645205B4,26,180,176143
1645205B4,27,180,176144
1645205B4,28,180,176145
1645205B4,29,180,176146
1645205B4,30,180,176147
1645205B4,31,180,176148
1645205B4,33,180,176149
1645205B4,34,180,176150
1645205B4,35,180,176151
1645205B4,36,180,176152
1645205B4,37,180,176153
1645205B4,38,180,176154
1645205B4,39,180,176155
1645205B4,40,180,176156
1645205B4,41,180,176157
1645205B4,43,180,176158
1645205B4,44,180,176159
1645205B4,45,180,176160
1645205B4,47,180,176161
1645205B4,49,180,176162
1645205B4,50,180,176163
1645205B4,51,180,176164
1645205B4,52,180,176165
1645205B4,53,180,176166
1645205B4,54,180,176167
1645205B4,55,180,176168
1645205B4,56,180,176169
1645205B4,57,180,176170
1645205B4,58,180,176171
1645205B4,59,180,176172
1645205B4,60,180,176173
1645205B4,61,180,176174
1645205B4,62,180,176175
1645205B4,63,180,176176
1645205B4,64,180,176177
1645205B4,65,180,176178
1645205B4,66,180,176179
1645205B4,67,180,176180
1645205B4,68,180,176181
1645205B4,69,180,176182
1645205B4,70,180,176183
1645205B4,71,180,176184
1645205B4,72,180,176185
1645205B4,73,180,176186
1645205B4,74,180,176187
1645205B4,75,180,176188
1645205B4,76,180,176189
1645205B4,77,180,176190
1645205B4,78,180,176191
1645205B4,80,180,176192
1645205B4,81,180,176193
1645205B4,82,180,176194
1645205B4,83,180,176195
1645205B4,84,180,176196
1645205B4,85,180,176197
1645205B4,86,180,176198
1645205B4,87,180,176199
1645205B4,88,180,176200
1645205B4,89,180,176201
1645205B4,300,180,513540
1645205B4,301,180,518123
1645205B5,250,0,176292
1645205B5,251,0,176293
1645205B5,252,0,176294
1645205B5,253,0,176295
1645205B5,302,0,522189
1645205B5,303,0,526290
1645205B5,1,30,176207
1645205B5,2,30,176208
1645205B5,3,30,176209
1645205B5,4,30,176210
1645205B5,5,30,176211
1645205B5,6,30,176212
1645205B5,7,30,176213
1645205B5,8,30,176214
1645205B5,9,30,176215
1645205B5,10,30,176216
1645205B5,11,30,176217
1645205B5,12,30,176218
1645205B5,13,30,176219
1645205B5,235,30,176291
1645205B5,14,180,176220
1645205B5,15,180,176221
1645205B5,16,180,176222
1645205B5,17,180,176223
1645205B5,18,180,176224
1645205B5,19,180,176225
1645205B5,20,180,176226
1645205B5,21,180,176227
1645205B5,22,180,176228
1645205B5,23,180,176229
1645205B5,24,180,176230
1645205B5,25,180,176231
1645205B5,26,180,176232
1645205B5,27,180,176233
1645205B5,28,180,176234
1645205B5,29,180,176235
1645205B5,30,180,176236
1645205B5,31,180,176237
1645205B5,33,180,176238
1645205B5,34,180,176239
1645205B5,35,180,176240
1645205B5,36,180,176241
1645205B5,37,180,176242
1645205B5,38,180,176243
1645205B5,39,180,176244
1645205B5,40,180,176245
1645205B5,41,180,176246
1645205B5,43,180,176247
1645205B5,44,180,176248
1645205B5,45,180,176249
1645205B5,47,180,176250
1645205B5,49,180,176251
1645205B5,50,180,176252
1645205B5,51,180,176253
1645205B5,52,180,176254
1645205B5,53,180,176255
1645205B5,54,180,176256
1645205B5,55,180,176257
1645205B5,56,180,176258
1645205B5,57,180,176259
1645205B5,58,180,176260
1645205B5,59,180,176261
1645205B5,60,180,176262
1645205B5,61,180,176263
1645205B5,62,180,176264
1645205B5,63,180,176265
1645205B5,64,180,176266
1645205B5,65,180,176267
1645205B5,66,180,176268
1645205B5,67,180,176269
1645205B5,68,180,176270
1645205B5,69,180,176271
1645205B5,70,180,176272
1645205B5,71,180,176273
1645205B5,72,180,176274
1645205B5,73,180,176275
1645205B5,74,180,176276
1645205B5,75,180,176277
1645205B5,76,180,176278
1645205B5,77,180,176279
1645205B5,78,180,176280
1645205B5,80,180,176281
1645205B5,81,180,176282
1645205B5,82,180,176283
1645205B5,83,180,176284
1645205B5,84,180,176285
1645205B5,85,180,176286
1645205B5,86,180,176287
1645205B5,87,180,176288
1645205B5,88,180,176289
1645205B5,89,180,176290
1645205B5,300,180,513541
1645205B5,301,180,518124
1645206B3,250,0,178444
1645206B3,251,0,178445
1645206B3,252,0,178446
1645206B3,253,0,178447
1645206B3,302,0,522213
1645206B3,303,0,526314
1645206B3,1,30,178359
1645206B3,2,30,178360
1645206B3,3,30,178361
1645206B3,4,30,178362
1645206B3,5,30,178363
1645206B3,6,30,178364
1645206B3,7,30,178365
1645206B3,8,30,178366
1645206B3,9,30,178367
1645206B3,10,30,178368
1645206B3,11,30,178369
1645206B3,12,30,178370
1645206B3,13,30,178371
1645206B3,235,30,178443
1645206B3,14,180,178372
1645206B3,15,180,178373
1645206B3,16,180,178374
1645206B3,17,180,178375
1645206B3,18,180,178376
1645206B3,19,180,178377
1645206B3,20,180,178378
1645206B3,21,180,178379
1645206B3,22,180,178380
1645206B3,23,180,178381
1645206B3,24,180,178382
1645206B3,25,180,178383
1645206B3,26,180,178384
1645206B3,27,180,178385
1645206B3,28,180,178386
1645206B3,29,180,178387
1645206B3,30,180,178388
1645206B3,31,180,178389
1645206B3,33,180,178390
1645206B3,34,180,178391
1645206B3,35,180,178392
1645206B3,36,180,178393
1645206B3,37,180,178394
1645206B3,38,180,178395
1645206B3,39,180,178396
1645206B3,40,180,178397
1645206B3,41,180,178398
1645206B3,43,180,178399
1645206B3,44,180,178400
1645206B3,45,180,178401
1645206B3,47,180,178402
1645206B3,49,180,178403
1645206B3,50,180,178404
1645206B3,51,180,178405
1645206B3,52,180,178406
1645206B3,53,180,178407
1645206B3,54,180,178408
1645206B3,55,180,178409
1645206B3,56,180,178410
1645206B3,57,180,178411
1645206B3,58,180,178412
1645206B3,59,180,178413
1645206B3,60,180,178414
1645206B3,61,180,178415
1645206B3,62,180,178416
1645206B3,63,180,178417
1645206B3,64,180,178418
1645206B3,65,180,178419
1645206B3,66,180,178420
1645206B3,67,180,178421
1645206B3,68,180,178422
1645206B3,69,180,178423
1645206B3,70,180,178424
1645206B3,71,180,178425
1645206B3,72,180,178426
1645206B3,73,180,178427
1645206B3,74,180,178428
1645206B3,75,180,178429
1645206B3,76,180,178430
1645206B3,77,180,178431
1645206B3,78,180,178432
1645206B3,80,180,178433
1645206B3,81,180,178434
1645206B3,82,180,178435
1645206B3,83,180,178436
1645206B3,84,180,178437
1645206B3,85,180,178438
1645206B3,86,180,178439
1645206B3,87,180,178440
1645206B3,88,180,178441
1645206B3,89,180,178442
1645206B3,300,180,513565
1645206B3,301,180,518148
164520845,250,0,182119
164520845,251,0,182120
164520845,252,0,182121
164520845,253,0,182122
164520845,302,0,522254
164520845,303,0,526355
164520845,1,30,182034
164520845,2,30,182035
164520845,3,30,182036
164520845,4,30,182037
164520845,5,30,182038
164520845,6,30,182039
164520845,7,30,182040
164520845,8,30,182041
164520845,9,30,182042
164520845,10,30,182043
164520845,11,30,182044
164520845,12,30,182045
164520845,13,30,182046
164520845,235,30,182118
164520845,14,180,182047
164520845,15,180,182048
164520845,16,180,182049
164520845,17,180,182050
164520845,18,180,182051
164520845,19,180,182052
164520845,20,180,182053
164520845,21,180,182054
164520845,22,180,182055
164520845,23,180,182056
164520845,24,180,182057
164520845,25,180,182058
164520845,26,180,182059
164520845,27,180,182060
164520845,28,180,182061
164520845,29,180,182062
164520845,30,180,182063
164520845,31,180,182064
164520845,33,180,182065
164520845,34,180,182066
164520845,35,180,182067
164520845,36,180,182068
164520845,37,180,182069
164520845,38,180,182070
164520845,39,180,182071
164520845,40,180,182072
164520845,41,180,182073
164520845,43,180,182074
164520845,44,180,182075
164520845,45,180,182076
164520845,47,180,182077
164520845,49,180,182078
164520845,50,180,182079
164520845,51,180,182080
164520845,52,180,182081
164520845,53,180,182082
164520845,54,180,182083
164520845,55,180,182084
164520845,56,180,182085
164520845,57,180,182086
164520845,58,180,182087
164520845,59,180,182088
164520845,60,180,182089
164520845,61,180,182090
164520845,62,180,182091
164520845,63,180,182092
164520845,64,180,182093
164520845,65,180,182094
164520845,66,180,182095
164520845,67,180,182096
164520845,68,180,182097
164520845,69,180,182098
164520845,70,180,182099
164520845,71,180,182100
164520845,72,180,182101
164520845,73,180,182102
164520845,74,180,182103
164520845,75,180,182104
164520845,76,180,182105
164520845,77,180,182106
164520845,78,180,182107
164520845,80,180,182108
164520845,81,180,182109
164520845,82,180,182110
164520845,83,180,182111
164520845,84,180,182112
164520845,85,180,182113
164520845,86,180,182114
164520845,87,180,182115
164520845,88,180,182116
164520845,89,180,182117
164520845,300,180,513606
164520845,301,180,518189
1645209B3,250,0,185154
1645209B3,251,0,185155
