CD_GRUPO,CD_ITEM,ID_ORIGEM
29441,0000053171,1803777
29441,0000053201,1803779
29441,0000054275,1803795
29441,0000054291,1803797
29441,0000055050,1803802
29441,0000056588,1803804
29441,0000071790,1803827
29441,0000071811,1803829
29441,0000071889,1803836
29441,0000071900,1803838
29441,0000071978,1803845
29441,0000071994,1803847
29441,0000072044,1803852
29441,0000072060,1803854
29441,0000072133,1803861
29441,0000072150,1803863
29441,0000072222,1803870
29441,0000072249,1803872
29441,0000087165,1803881
29441,0000088609,1803886
29441,0000091324,1803897
29441,0000091375,1803902
29441,0000091391,1803904
29441,0000091413,1803906
29441,0000091464,1803911
29441,0000091480,1803913
29441,0000097322,1803929
29441,0000101273,1803931
29441,0000101516,1803936
29441,0000101630,1803938
29441,0000103527,1803945
29441,0000108120,1803947
29441,0000110779,1803954
29441,0000111180,1803956
29441,0000112801,1803961
29441,0000112828,1803963
29441,0000113395,1803970
29441,0000113760,1803972
29441,0000114685,1803979
29441,0000114707,1803981
29441,0000114758,1803986
29441,0000114774,1803988
29441,0000114847,1803995
29441,0000114863,1803997
29441,0000117250,1804004
29441,0000117382,1804006
29441,0000119725,1804020
29441,0000119741,1804022
29441,0000120030,1804029
29441,0000120308,1804031
29441,0000124370,1804036
29441,0000124419,1804038
29441,0000126136,1804045
29441,0000126381,1804047
29441,0000127698,1804054
29441,0000132322,1804061
29441,0000132373,1804063
29441,0000133540,1804070
29441,0000133612,1804072
29441,0000133787,1804079
29441,0000133973,1804081
29441,0000135003,1804086
29441,0000137081,1804088
29441,0000137286,1804095
29441,0000137820,1804097
29441,0000138487,1804104
29441,0000138606,1804106
29441,0000141216,1804111
29441,0000142026,1804113
29441,0000142239,1804120
29441,0000142255,1804122
29441,0000142328,1804129
29441,0000142344,1804131
29441,0000142395,1804136
29441,0000142417,1804138
29441,0000142433,1804140
29441,0000144436,1804154
29441,0000145017,1804156
29441,0000145068,1804161
29441,0000145084,1804163
29441,0000145106,1804165
29441,0000145157,1804170
29441,0000145181,1804172
29441,0000145254,1804179
29441,0000145270,1804181
29441,0000145475,1804188
29441,0000145688,1804190
29441,0000146358,1804195
29441,0000146790,1804204
29441,0000146820,1804206
29441,0000147400,1804213
29441,0000147877,1804215
29441,0000148571,1804220
29441,0000148610,1804222
29441,0000149624,1804231
29441,0000151769,1804238
29441,0000151815,1804240
29441,0000152439,1804245
29441,0000152749,1804247
29441,0000152854,1804254
29441,0000152889,1804256
29441,0000153338,1804263
29441,0000153486,1804265
29441,0000154148,1804270
29441,0000154296,1804272
29441,0000154636,1804279
29441,0000155284,1804281
29441,0000156345,1804288
29441,0000156400,1804290
29441,0000156949,1804295
29441,0000157732,1804297
29441,0000159042,1804304
29441,0000159271,1804306
29441,0000159859,1804313
29441,0000159930,1804315
29441,0000160229,1804320
29441,0000160911,1804329
29441,0000160954,1804331
29441,0000161667,1804338
29441,0000161799,1804340
29441,0000162140,1804345
29441,0000162213,1804347
29441,0000163074,1804354
29441,0000163597,1804356
29441,0000167053,1804363
29441,0000168394,1804370
29441,0000168556,1804372
29441,0000168815,1804374
29441,0000170313,1804379
29441,0000170518,1804381
29441,0000171751,1804388
29441,0000172456,1804397
29441,0000174602,1804413
29441,0000174637,1804415
29441,0000174874,1804420
29441,0000175617,1804422
29441,0000175641,1804424
29441,0000176729,1804429
29441,0000176877,1804431
29441,0000177016,1804438
29441,0000177954,1804454
29441,74409590,1460257
29441,74410563,1460258
29441,74412329,1460259
29441,74410792,1460260
29441,74412426,1460273
29441,74409883,1460274
29441,74410474,1460275
29441,74411845,1460276
29441,74412582,1460290
29441,74411071,1460291
29441,74410610,1460292
29441,74411993,1460293
29441,74412507,1460307
29441,74409360,1460308
29441,74411349,1460309
29441,74409352,1460310
29441,74411195,1460323
29441,74411314,1460324
29441,74412159,1460325
29441,74411802,1460326
29441,74411004,1460327
29441,74409980,1460340
29441,74409697,1460341
29441,74410008,1460342
29441,74410334,1460343
29441,74409468,1460357
29441,74410369,1460358
29441,74411225,1460359
29441,74409093,1460360
29441,74231332,1461778
29441,78998859,1462346
29441,78998778,1462347
29441,78998662,1462348
29441,78998875,1462349
29441,73059870,1462363
29441,79180167,1462413
29441,79180230,1462414
29441,76241246,1462429
29441,76241190,1462430
29441,76241203,1462431
29441,76241157,1462432
29441,78985862,1463047
29441,78985854,1463048
29441,73644331,1463049
29441,73644366,1463050
29441,73644340,1463051
29441,78986443,1463064
29441,78986419,1463065
29441,78986427,1463066
29441,78986460,1463067
29441,78987750,1463081
29441,73777137,1463132
29441,73777161,1463134
29441,78990521,1463182
29441,78990505,1463184
29441,77443420,1463315
29441,77443489,1463317
29441,76965953,1463450
29441,76965945,1463452
29441,76966186,1463466
29441,73656852,1463484
29441,76966151,1463517
29441,73656895,1463533
29441,76966127,1463568
29441,79325254,1463617
29441,79325246,1463619
29441,79325203,1463669
29441,76966380,1463699
29441,76966372,1463701
29441,79027776,1463734
29441,79027806,1463735
29441,76966330,1463750
29441,76966224,1463767
29441,76965570,1463817
29441,76965562,1463819
29441,78994217,1463834
29441,75630087,1463835
29441,74268929,1463869
29441,79145221,1464167
29441,79145191,1464218
29441,79145213,1464220
29441,79151280,1464284
29441,79151302,1464286
29441,77435621,1464319
29441,77435672,1464321
29441,79151663,1464334
29441,79151680,1464336
29441,79151736,1464337
29441,77435699,1464368
29441,77435680,1464370
29441,76296547,1464519
29441,76296520,1464521
29441,79214240,1465254
29441,79215750,1465320
29441,79215742,1465321
29441,79215734,1465322
29441,79215700,1465323
29441,79215718,1465324
29441,00781274,1782509
29441,00781444,1782526
29441,00781584,1782540
29441,00781592,1782541
29441,00781606,1782542
29441,00781614,1782543
29441,00781746,1782556
29441,00781754,1782557
29441,00781762,1782558
29441,00781770,1782559
29441,00781789,1782560
29441,00781916,1782573
29441,00781924,1782574
29441,00781932,1782575
29441,00781940,1782576
29441,00782599,1782641
29441,00783447,1782725
29441,00783900,1783024
29441,00783935,1783027
29441,00784079,1783041
29441,00784087,1783042
29441,00784095,1783043
29441,00784109,1783044
29441,00784257,1783058
29441,00784265,1783059
29441,00784273,1783060
29441,00784281,1783061
29441,00784923,1783125
29441,00785083,1783141
29441,00785105,1783143
29441,00785440,1783175
29441,00785644,1783194
29441,00785792,1783208
29441,00785806,1783209
29441,00787019,1783328
29441,00787558,1783359
29441,00787566,1783360
29441,00787574,1783361
29441,00787582,1783362
29441,00787710,1783375
29441,00788406,1783428
29441,00788902,1783476
29441,00788929,1783478
29441,00788937,1783479
29441,00789089,1783494
29441,00789755,1783559
29441,00789763,1783560
29441,00789771,1783561
29441,00789780,1783562
29441,00789925,1783576
29441,00789933,1783577
29441,00789941,1783578
29441,00789950,1783579
29441,00790281,1783593
29441,00790443,1783609
29441,00790796,1783643
29441,00790800,1783644
29441,00790818,1783645
29441,00790826,1783646
29441,00791172,1783679
29441,00793841,1783946
29441,00793850,1783947
29441,00794996,1784061
29441,00795330,1784095
29441,00795348,1784096
29441,00795356,1784097
29441,00795500,1784111
29441,00795518,1784112
29441,00795534,1784114
29441,00795666,1784127
29441,00795674,1784128
29441,00795682,1784129
29441,00795712,1784131
29441,00795860,1784145
29441,00795879,1784146
29441,00795887,1784147
29441,00796522,1784211
29441,00796530,1784212
29441,00796549,1784213
29441,00796557,1784214
29441,00796697,1784228
29441,00796700,1784229
29441,00796867,1784245
29441,00796875,1784246
29441,00796883,1784247
29441,00796891,1784248
29441,00797987,1802260
29441,00797995,1802261
29441,00798002,1802262
29441,00798010,1802263
29441,00798037,1802264
29441,00798517,1802311
29441,00798525,1802312
29441,00798533,1802313
29441,00798541,1802314
29441,00799718,1802428
29441,00799734,1802430
29441,00799742,1802431
29441,00800732,1802529
29441,00800740,1802530
29441,00800759,1802531
29441,00800899,1802545
29441,00800902,1802546
29441,00800910,1802547
29441,00800929,1802548
29441,00801062,1802562
29441,00801224,1802578
29441,00801232,1802579
29441,00801259,1802580
29441,00801267,1802581
29441,00801410,1802595
29441,00801429,1802596
29441,00803278,1802781
29441,00805769,1803030
29441,00805777,1803031
29441,00806285,1803082
29441,00808458,1803299
29441,00809616,1803414
29441,0000001791,1803698
29441,0000010278,1803714
29441,0000010286,1803715
29441,0000010359,1803716
29441,0000010405,1803717
29441,0000010413,1803718
29441,0000016608,1803731
29441,0000016985,1803732
29441,0000016993,1803733
29441,0000017019,1803734
29441,0000049280,1803750
29441,0000051306,1803751
29441,0000052400,1803765
29441,0000052418,1803766
29441,0000052558,1803767
29441,0000052566,1803768
29441,0000054305,1803798
29441,0000054488,1803799
29441,0000054992,1803800
29441,0000055034,1803801
29441,0000071838,1803831
29441,0000071846,1803832
29441,0000071854,1803833
29441,0000071862,1803834
29441,0000071870,1803835
29441,0000072001,1803848
29441,0000072010,1803849
29441,0000072028,1803850
29441,0000072036,1803851
29441,0000072176,1803865
29441,0000072184,1803866
29441,0000072192,1803867
29441,0000072206,1803868
29441,0000087173,1803882
29441,0000088595,1803885
29441,0000091332,1803898
29441,0000091340,1803899
29441,0000091359,1803900
29441,0000091367,1803901
29441,0000091502,1803915
29441,0000091510,1803916
29441,0000101311,1803932
29441,0000101346,1803933
29441,0000101443,1803934
29441,0000101508,1803935
29441,0000108227,1803948
29441,0000108324,1803949
29441,0000108359,1803950
29441,0000108499,1803951
29441,0000110094,1803952
29441,0000112860,1803965
29441,0000112887,1803966
29441,0000112917,1803967
29441,0000112925,1803968
29441,0000114715,1803982
29441,0000114723,1803983
29441,0000114731,1803984
29441,0000114740,1803985
29441,0000116572,1803998
29441,0000116610,1803999
29441,0000116629,1804000
29441,0000116637,1804001
29441,0000116653,1804002
29441,0000119660,1804015
29441,0000119679,1804016
29441,0000119687,1804017
29441,0000119709,1804018
29441,0000122157,1804032
29441,0000123455,1804033
29441,0000126896,1804049
29441,0000126969,1804050
29441,0000126977,1804051
29441,0000126985,1804052
29441,0000133272,1804065
29441,0000133329,1804066
29441,0000133400,1804067
29441,0000133450,1804068
29441,0000133485,1804069
29441,0000134384,1804082
29441,0000134643,1804083
29441,0000134708,1804084
29441,0000134783,1804085
29441,0000138096,1804099
29441,0000138193,1804100
29441,0000138223,1804101
29441,0000138460,1804102
29441,0000142115,1804115
29441,0000142190,1804116
29441,0000142204,1804117
29441,0000142212,1804118
29441,0000142220,1804119
29441,0000142352,1804132
29441,0000142360,1804133
29441,0000142379,1804134
29441,0000142387,1804135
29441,0000144134,1804151
29441,0000144380,1804152
29441,0000145114,1804166
29441,0000145122,1804167
29441,0000145130,1804168
29441,0000145149,1804169
29441,0000145289,1804182
29441,0000145297,1804183
29441,0000145300,1804184
29441,0000145319,1804185
29441,0000145335,1804186
29441,0000146633,1804199
29441,0000146650,1804200
29441,0000146668,1804201
29441,0000147940,1804216
29441,0000147958,1804217
29441,0000147974,1804218
29441,0000148563,1804219
29441,0000150215,1804232
29441,0000150401,1804233
29441,0000150541,1804234
29441,0000150550,1804235
29441,0000151726,1804236
29441,0000152790,1804249
29441,0000152803,1804250
29441,0000152811,1804251
29441,0000152820,1804252
29441,0000153516,1804266
29441,0000153834,1804267
29441,0000153982,1804268
29441,0000154130,1804269
29441,0000155306,1804283
29441,0000155683,1804284
29441,0000156019,1804285
29441,0000156205,1804286
29441,0000157856,1804299
29441,0000158330,1804300
29441,0000158771,1804302
29441,0000160083,1804316
29441,0000160113,1804317
29441,0000160148,1804318
29441,0000160156,1804319
29441,0000161055,1804333
29441,0000161071,1804334
29441,0000161128,1804335
29441,0000161284,1804336
29441,0000162655,1804349
29441,0000163007,1804350
29441,0000163023,1804351
29441,0000163058,1804353
29441,0000167797,1804366
29441,0000167827,1804367
29441,0000168386,1804369
29441,0000170534,1804383
29441,0000170828,1804384
29441,0000171107,1804385
29441,0000171123,1804386
29441,0000173681,1804402
29441,0000174718,1804416
29441,0000174726,1804417
29441,0000174742,1804418
29441,0000174840,1804419
29441,0000176893,1804433
29441,0000176907,1804434
29441,0000176958,1804435
29441,0000176966,1804436
29441,0000177342,1804451
29441,0000177555,1804452
29441,0000177865,1804453
29441,0000180734,1804484
29441,0000180742,1804485
29441,0000180750,1804486
29441,0000181951,1804500
29441,0000181960,1804501
29441,0000182036,1804503
29441,0000188298,1804517
29441,0000188689,1804518
29441,0000190934,1804519
29441,0000192040,1804520
29441,0000193933,1804533
29441,0000193941,1804534
29441,0000193950,1804535
29441,0000193968,1804536
29441,0000194107,1804550
29441,0000194115,1804551
29441,0000194123,1804552
29441,0000194131,1804553
29441,0000194395,1804567
29441,0000194409,1804568
29441,0000194417,1804569
29441,0000194425,1804570
29441,0000194557,1804583
29441,0000194565,1804584
29441,0000194573,1804585
29441,0000194581,1804586
29441,0000194590,1804587
29441,0000194727,1804600
29441,0000194735,1804601
29441,0000196967,1804602
29441,0000197017,1804603
29441,0000205923,1804618
29441,0000206172,1804619
29441,0000206202,1804620
29441,0000211788,1804634
29441,0000212350,1804635
29441,0000213608,1804636
29441,0000213624,1804637
29441,0000214469,1804650
29441,0000214477,1804651
29441,0000214493,1804652
29441,0000214523,1804653
29441,0000215988,1804667
29441,0000216453,1804668
29441,0000216470,1804669
29441,0000216500,1804670
29441,0000216704,1804684
29441,0000216712,1804685
29441,0000216720,1804686
29441,0000244872,1804964
29441,0000244899,1804966
29441,0000244961,1804973
29441,0000244988,1804975
29441,0000245593,1804980
29441,0000245771,1804982
29441,0000245844,1804984
29441,0000245968,1804989
29441,0000246000,1804991
29441,0000250660,1805005
29441,0000250708,1805007
29441,0000251836,1805009
29441,0000252441,1805014
29441,0000265101,1805030
29441,0000265136,1805032
29441,0000265152,1805034
29441,0000265292,1805039
29441,0000265411,1805041
29441,0000268810,1805048
29441,0000276421,1805057
29441,0000276502,1805059
29441,0000298000,1805064
29441,0000298239,1805066
29441,0000303992,1805073
29441,0000304034,1805075
29441,0000305766,1805082
29441,0000310590,1805089
29441,0000310824,1805091
29441,0000311014,1805098
29441,0000311529,1805109
29441,0000311936,1805114
29441,0000312096,1805116
29441,0000312452,1805123
29441,0000312851,1805125
29441,0000315141,1805139
29441,0000315168,1805141
29441,0000315400,1805148
29441,0000315478,1805150
29441,0000316199,1805157
29441,0000316393,1805159
29441,0000316822,1805164
29441,0000317004,1805166
29441,0000317535,1805173
29441,0000318434,1805182
29441,0000318450,1805184
29441,0000318507,1805189
29441,0000318523,1805191
29441,0000318590,1805198
29441,0000318612,1805200
29441,0000319449,1805207
29441,0000319589,1805209
29441,0000319902,1805214
29441,0000319937,1805216
29441,0000320480,1805218
29441,0000320625,1805223
29441,0000321680,1805232
29441,0000321737,1805234
29441,0000322261,1805239
29441,0000322326,1805241
29441,0000322377,1805243
29441,0000322857,1805248
29441,0000323144,1805250
29441,0000325570,1805257
29441,0000330728,1805259
29441,0000331503,1805264
29441,0000332046,1805266
29441,0000332844,1805268
29441,0000333301,1805275
29441,0000333379,1805282
29441,0000376108,1805284
29441,0000385565,1805291
29441,0000385786,1805293
29441,0000394602,1805298
29441,0000396567,1805300
29441,0000397008,1805307
29441,0000397024,1805309
29441,0000397628,1805316
29441,0000397890,1805318
29441,0000401153,1805323
29441,0000401218,1805325
29441,0000405698,1805332
29441,0000406210,1805334
29441,0000408387,1805341
29441,0000408409,1805343
29441,0000414379,1805757
29441,0000417068,1805759
29441,0000417505,1805761
29441,0000419290,1805766
29441,0000419478,1805768
29441,0000421430,1805775
29441,0000421863,1805777
29441,0000424463,1805784
29441,0000424480,1805786
29441,0000425370,1805791
29441,0000425443,1805793
29441,0000429660,1805800
29441,0000445924,1805802
29441,0000468290,1805834
29441,0000470201,1805841
29441,0000479713,1806025
29441,0000479730,1806027
29441,0000479870,1806034
29441,0000481378,1806043
29441,0000481580,1806045
29441,0000481955,1806050
29441,0000481971,1806052
29441,0000482269,1806059
29441,0000482765,1806061
29441,0000485500,1806068
29441,0000487597,1806070
29441,0000488496,1806075
29441,0000488747,1806077
29441,0000488984,1806084
29441,0000495115,1806086
29441,0000497495,1806095
29441,0000497746,1806100
29441,0000500844,1806111
29441,0000506958,1806118
29441,0000507032,1806120
29441,0000507563,1806125
29441,0000507768,1806127
29441,0000511943,1806134
29441,0000511986,1806136
29441,0000522350,1806170
29441,0000523186,1806175
29441,0000523232,1806177
29441,0000524239,1806184
29441,0000524255,1806186
29441,0000525502,1806193
29441,0000530298,1806195
29441,0000574597,1806200
29441,0000574694,1806202
29441,0000575356,1806204
29441,0000578789,1806209
29441,0000578800,1806211
29441,0000580309,1806218
29441,0000580341,1806220
29441,0000580449,1806225
29441,0000580465,1806227
29441,0000580481,1806229
29441,0000580740,1806234
29441,0000580783,1806236
29441,0000585459,1806243
29441,0000585475,1806245
29441,0000585637,1806250
29441,0000585726,1806252
29441,0000585742,1806254
29441,0000587150,1806268
29441,0000587419,1806270
29441,0000588334,1806277
29441,0000588504,1806279
29441,0000588822,1806284
29441,0000588911,1806286
29441,0000589063,1806293
29441,0000589101,1806295
29441,0000589390,1806302
29441,0000589438,1806304
29441,0000589829,1806309
29441,0000589985,1806311
29441,0000590649,1806318
29441,0000590959,1806320
29441,0000591734,1806327
29441,0000591858,1806329
29441,0000592170,1806334
29441,0000592560,1806336
29441,0000593028,1806343
29441,0000593389,1806345
29441,0000593524,1806352
29441,0000593745,1806354
29441,0000593907,1806359
29441,0000594059,1806361
29441,0000594873,1806368
29441,0000594954,1806370
29441,0000595250,1806377
29441,0000595306,1806379
29441,0000595993,1806386
29441,0000596302,1806393
29441,0000596507,1806395
29441,0000596680,1806402
29441,0000597414,1806409
29441,0000597430,1806411
29441,0000598011,1806418
29441,0000598259,1806420
29441,0000598798,1806427
29441,0000599344,1806429
29441,0000599980,1806434
29441,0000600199,1806436
29441,0000600598,1806438
29441,0000601128,1806443
29441,0000601306,1806445
29441,0000603287,1806452
29441,0000603368,1806459
29441,0000603384,1806461
29441,0000603406,1806463
29441,0000603457,1806468
29441,0000603473,1806470
29441,0000604216,1806477
29441,0000604232,1806479
29441,0000604437,1806484
29441,0000604844,1806486
29441,0000605182,1806488
29441,0000605727,1806493
29441,0000605816,1806495
29441,0000607177,1806502
29441,0000216747,1804687
29441,0000220647,1804720
29441,0000222836,1804734
29441,0000222895,1804735
29441,0000222909,1804736
29441,0000223166,1804737
29441,0000226823,1804751
29441,0000226840,1804752
29441,0000226858,1804753
29441,0000226866,1804754
29441,0000227102,1804767
29441,0000227307,1804768
29441,0000227323,1804769
29441,0000228028,1804784
29441,0000228036,1804785
29441,0000228044,1804786
29441,0000228052,1804787
29441,0000228737,1804801
29441,0000228770,1804802
29441,0000228796,1804803
29441,0000228800,1804804
29441,0000230456,1804818
29441,0000236691,1804834
29441,0000236705,1804835
29441,0000236713,1804836
29441,0000236764,1804837
29441,0000238481,1804852
29441,0000238899,1804853
29441,0000238902,1804854
29441,0000243221,1804868
29441,0000243230,1804869
29441,0000243809,1804884
29441,0000243825,1804885
29441,0000243841,1804886
29441,0000243868,1804887
29441,0000244066,1804901
29441,0000244074,1804902
29441,0000244082,1804903
29441,0000244090,1804904
29441,0000244236,1804918
29441,0000244244,1804919
29441,0000244252,1804920
29441,0000244260,1804921
29441,0000244406,1804934
29441,0000244414,1804935
29441,0000244422,1804936
29441,0000244430,1804937
29441,0000244449,1804938
29441,0000244740,1804951
29441,0000244759,1804952
29441,0000244767,1804953
29441,0000244775,1804954
29441,0000244910,1804968
29441,0000244929,1804969
29441,0000244937,1804970
29441,0000244945,1804971
29441,0000245895,1804985
29441,0000245909,1804986
29441,0000245917,1804987
29441,0000245950,1804988
29441,0000249017,1805001
29441,0000250619,1805002
29441,0000250627,1805003
29441,0000250651,1805004
29441,0000261815,1805021
29441,0000265209,1805035
29441,0000265233,1805036
29441,0000265268,1805037
29441,0000265284,1805038
29441,0000273031,1805053
29441,0000276308,1805054
29441,0000276340,1805055
29441,0000303895,1805068
29441,0000303917,1805069
29441,0000303933,1805070
29441,0000303950,1805071
29441,0000308056,1805085
29441,0000308072,1805086
29441,0000310280,1805087
29441,0000310310,1805088
29441,0000311286,1805102
29441,0000311294,1805103
29441,0000311332,1805104
29441,0000311340,1805105
29441,0000312274,1805119
29441,0000314528,1805135
29441,0000314536,1805136
29441,0000315028,1805137
29441,0000315117,1805138
29441,0000315869,1805152
29441,0000315877,1805153
29441,0000316016,1805154
29441,0000316105,1805155
29441,0000317136,1805168
29441,0000317152,1805169
29441,0000317187,1805170
29441,0000317527,1805172
29441,0000318469,1805185
29441,0000318477,1805186
29441,0000318485,1805187
29441,0000318493,1805188
29441,0000318809,1805202
29441,0000318906,1805204
29441,0000319139,1805205
29441,0000320498,1805219
29441,0000320501,1805220
29441,0000320510,1805221
29441,0000320560,1805222
29441,0000321931,1805235
29441,0000321974,1805236
29441,0000322024,1805237
29441,0000322059,1805238
29441,0000323330,1805252
29441,0000323586,1805253
29441,0000323594,1805254
29441,0000325023,1805255
29441,0000332852,1805269
29441,0000332860,1805270
29441,0000332879,1805271
29441,0000332887,1805272
29441,0000376426,1805285
29441,0000376566,1805286
29441,0000376582,1805287
29441,0000376590,1805288
29441,0000384194,1805289
29441,0000396958,1805302
29441,0000396966,1805303
29441,0000396974,1805304
29441,0000396982,1805305
29441,0000398233,1805319
29441,0000399710,1805320
29441,0000401129,1805321
29441,0000401145,1805322
29441,0000406260,1805335
29441,0000406368,1805336
29441,0000406937,1805337
29441,0000407054,1805338
29441,0000407119,1805339
29441,0000413658,1805738
29441,0000413704,1805739
29441,0000414360,1805756
29441,0000419745,1805770
29441,0000420166,1805772
29441,0000420255,1805773
29441,0000424498,1805787
29441,0000425125,1805788
29441,0000425133,1805789
29441,0000425150,1805790
29441,0000446084,1805803
29441,0000446238,1805804
29441,0000470198,1805840
29441,0000479705,1806024
29441,0000480479,1806039
29441,0000481009,1806040
29441,0000481220,1806041
29441,0000481998,1806054
29441,0000482005,1806055
29441,0000482064,1806056
29441,0000482102,1806057
29441,0000487856,1806071
29441,0000488402,1806074
29441,0000495743,1806088
29441,0000495778,1806089
29441,0000496090,1806091
29441,0000499110,1806104
29441,0000499471,1806105
29441,0000499536,1806106
29441,0000499803,1806107
29441,0000507148,1806121
29441,0000507318,1806122
29441,0000507350,1806123
29441,0000507440,1806124
29441,0000512001,1806138
29441,0000512818,1806139
29441,0000512834,1806140
29441,0000512842,1806141
29441,0000523020,1806172
29441,0000523151,1806173
29441,0000523178,1806174
29441,0000575372,1806205
29441,0000577960,1806206
29441,0000578355,1806207
29441,0000578754,1806208
29441,0000580368,1806221
29441,0000580376,1806222
29441,0000580406,1806223
29441,0000580430,1806224
29441,0000581640,1806238
29441,0000584290,1806241
29441,0000585750,1806255
29441,0000586510,1806256
29441,0000586536,1806257
29441,0000587532,1806271
29441,0000587591,1806272
29441,0000587737,1806273
29441,0000587745,1806274
29441,0000588024,1806275
29441,0000588938,1806288
29441,0000588954,1806289
29441,0000588997,1806290
29441,0000589012,1806291
29441,0000589446,1806305
29441,0000589470,1806306
29441,0000589497,1806307
29441,00799629,1802422
29441,00799807,1802436
29441,00799815,1802437
29441,00799823,1802438
29441,00799831,1802439
29441,00800805,1802536
29441,00800813,1802537
29441,00800821,1802538
29441,00800830,1802539
29441,00801151,1802571
29441,00801160,1802572
29441,00801313,1802586
29441,00801330,1802588
29441,00801348,1802589
29441,00801496,1802603
29441,00801500,1802604
29441,00801518,1802605
29441,00801526,1802606
29441,00802840,1802738
29441,00803677,1802821
29441,00808040,1803258
29441,00809039,1803357
29441,0000007153,1803706
29441,0000007161,1803707
29441,0000007943,1803708
29441,0000007951,1803709
29441,0000012335,1803723
29441,0000012360,1803724
29441,0000012432,1803725
29441,0000014478,1803726
29441,0000018074,1803739
29441,0000020397,1803742
29441,0000020400,1803743
29441,0000052310,1803756
29441,0000052329,1803757
29441,0000052337,1803758
29441,0000052345,1803759
29441,0000053104,1803773
29441,0000053112,1803774
29441,0000053163,1803776
29441,0000059226,1803807
29441,0000059323,1803808
29441,0000071617,1803809
29441,0000071927,1803840
29441,0000071935,1803841
29441,0000071943,1803842
29441,0000071951,1803843
29441,0000072087,1803856
29441,0000072095,1803857
29441,0000072109,1803858
29441,0000072117,1803859
29441,0000072125,1803860
29441,0000072257,1803873
29441,0000072265,1803874
29441,0000072273,1803875
29441,0000077836,1803876
29441,0000089745,1803892
29441,0000089753,1803893
29441,0000091421,1803907
29441,0000091430,1803908
29441,0000091448,1803909
29441,0000091456,1803910
29441,0000101656,1803940
29441,0000101664,1803941
29441,0000102202,1803942
29441,0000102687,1803943
29441,0000111368,1803957
29441,0000112631,1803958
29441,0000112682,1803959
29441,0000112690,1803960
29441,0000113948,1803973
29441,0000114278,1803974
29441,0000114642,1803975
29441,0000114650,1803976
29441,0000114669,1803977
29441,0000114790,1803990
29441,0000114804,1803991
29441,0000114812,1803992
29441,0000114820,1803993
29441,0000117390,1804007
29441,0000117919,1804008
29441,0000117943,1804009
29441,0000117986,1804010
29441,0000119830,1804024
29441,0000119857,1804025
29441,0000119865,1804026
29441,0000119873,1804027
29441,0000125687,1804040
29441,0000125954,1804041
29441,0000125962,1804042
29441,0000126020,1804043
29441,0000132314,1804060
29441,0000133663,1804074
29441,0000133701,1804075
29441,0000133728,1804076
29441,0000133744,1804077
29441,0000137219,1804090
29441,0000137243,1804091
29441,0000137251,1804092
29441,0000137260,1804093
29441,0000137278,1804094
29441,0000142271,1804124
29441,0000142280,1804125
29441,0000142298,1804126
29441,0000142301,1804127
29441,0000142441,1804141
29441,0000142450,1804142
29441,0000142468,1804143
29441,0000143561,1804144
29441,0000145025,1804157
29441,0000145033,1804158
29441,0000145041,1804159
29441,0000145050,1804160
29441,0000145203,1804174
29441,0000145211,1804175
29441,0000145220,1804176
29441,0000145238,1804177
29441,0000145700,1804191
29441,0000146218,1804192
29441,0000146234,1804193
29441,0000146846,1804207
29441,0000146854,1804208
29441,0000146927,1804209
29441,0000146994,1804210
29441,0000147320,1804211
29441,0000149241,1804225
29441,0000149470,1804226
29441,0000152102,1804241
29441,0000152293,1804242
29441,0000152420,1804244
29441,0000153060,1804258
29441,0000153087,1804259
29441,0000153257,1804260
29441,0000154385,1804274
29441,0000154393,1804275
29441,0000154415,1804276
29441,0000154423,1804277
29441,0000156604,1804291
29441,0000156612,1804292
29441,0000156647,1804293
29441,0000156655,1804294
29441,0000159379,1804308
29441,0000159395,1804309
29441,0000159425,1804310
29441,0000159476,1804311
29441,0000160393,1804324
29441,0000160440,1804325
29441,0000160776,1804326
29441,0000160792,1804327
29441,0000160830,1804328
29441,0000161942,1804341
29441,0000162027,1804342
29441,0000162078,1804343
29441,0000162094,1804344
29441,0000165387,1804358
29441,0000165395,1804359
29441,0000165484,1804360
29441,0000165492,1804361
29441,0000169609,1804375
29441,0000169811,1804376
29441,0000169838,1804377
29441,0000170178,1804378
29441,0000172383,1804392
29441,0000172405,1804393
29441,0000172421,1804394
29441,0000174475,1804408
29441,0000174505,1804409
29441,0000174564,1804411
29441,0000175722,1804425
29441,0000175803,1804426
29441,0000176052,1804427
29441,0000176109,1804428
29441,0000178284,1804458
29441,0000178306,1804459
29441,0000178314,1804460
29441,0000178349,1804461
29441,0000179930,1804475
29441,0000179965,1804476
29441,0000180122,1804477
29441,0000180157,1804478
29441,0000181153,1804492
29441,0000181161,1804493
29441,0000181170,1804494
29441,0000181285,1804495
29441,0000182648,1804508
29441,0000182699,1804509
29441,0000182800,1804510
29441,0000193852,1804525
29441,0000193860,1804526
29441,0000193879,1804527
29441,0000193887,1804528
29441,0000194026,1804542
29441,0000194034,1804543
29441,0000194042,1804544
29441,0000194050,1804545
29441,0000194301,1804558
29441,0000194310,1804559
29441,0000194328,1804560
29441,0000194336,1804561
29441,0000194344,1804562
29441,0000194476,1804575
29441,0000194484,1804576
29441,0000194492,1804577
29441,0000194506,1804578
29441,0000194646,1804592
29441,0000194654,1804593
